Multiplier: 10
Decision_Tree MLLib: 18 different tests
Iteration,Impurity,Max_Depth,Max_Bins,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
13.3,gini,7,32,100,0.974,0.094,0.906,0.026,0.0502,0.95,1.065
13.4,gini,7,32,100,0.9841,0.1098,0.8902,0.0159,0.0541,0.9518,1.199
13.5,gini,7,32,100,0.977,0.1067,0.8933,0.023,0.0535,0.9491,1.048
13.6,gini,7,32,100,0.9852,0.1333,0.8667,0.0148,0.0622,0.9461,1.038
13.7,gini,7,32,100,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,1.046
13.8,gini,7,32,100,0.9798,0.0955,0.9045,0.0202,0.0518,0.9521,1.083
13.9,gini,7,32,100,0.9962,0.1127,0.8873,0.0038,0.0419,0.9674,1.042
13.10,gini,7,32,100,0.9809,0.1012,0.8988,0.0191,0.0512,0.953,1.045
14.1,gini,7,32,200,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,1.54
14.2,gini,7,32,200,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,1.74
14.3,gini,7,32,200,0.974,0.094,0.906,0.026,0.0502,0.95,1.665
14.4,gini,7,32,200,0.9843,0.0994,0.9006,0.0157,0.0494,0.9555,1.592
14.5,gini,7,32,200,0.9768,0.1184,0.8816,0.0232,0.0584,0.9454,1.798
14.6,gini,7,32,200,0.9925,0.1319,0.8681,0.0075,0.0578,0.9524,1.567
14.7,gini,7,32,200,0.9805,0.1338,0.8662,0.0195,0.0628,0.9438,1.654
14.8,gini,7,32,200,0.9798,0.0955,0.9045,0.0202,0.0518,0.9521,1.78
14.9,gini,7,32,200,0.9962,0.1189,0.8811,0.0038,0.0443,0.9656,1.58
14.10,gini,7,32,200,0.9807,0.117,0.883,0.0193,0.0581,0.9475,1.545
15.1,gini,7,64,100,0.9837,0.071,0.929,0.0163,0.0374,0.9647,1.186
15.2,gini,7,64,100,0.9889,0.0818,0.9182,0.0111,0.0372,0.9668,1.216
15.3,gini,7,64,100,0.974,0.094,0.906,0.026,0.0502,0.95,1.198
15.4,gini,7,64,100,0.9882,0.0936,0.9064,0.0118,0.0447,0.9605,1.198
15.5,gini,7,64,100,0.9734,0.1014,0.8986,0.0266,0.0535,0.9473,1.189
15.6,gini,7,64,100,0.9926,0.1271,0.8729,0.0074,0.0556,0.9541,1.173
15.7,gini,7,64,100,0.9844,0.1274,0.8726,0.0156,0.058,0.9492,1.203
15.8,gini,7,64,100,0.9758,0.096,0.904,0.0242,0.0541,0.9491,1.194
15.9,gini,7,64,100,0.9887,0.1206,0.8794,0.0113,0.0493,0.9577,1.195
15.10,gini,7,64,100,0.9805,0.1322,0.8678,0.0195,0.0651,0.942,1.223
16.1,gini,7,64,200,0.9797,0.0774,0.9226,0.0203,0.0424,0.9594,1.916
16.2,gini,7,64,200,0.9889,0.0818,0.9182,0.0111,0.0372,0.9668,2.27
16.3,gini,7,64,200,0.9739,0.1,0.9,0.0261,0.0526,0.9482,2.226
16.4,gini,7,64,200,0.9881,0.104,0.896,0.0119,0.0494,0.9568,1.871
16.5,gini,7,64,200,0.9736,0.089,0.911,0.0264,0.0487,0.951,2.142
16.6,gini,7,64,200,0.9926,0.1271,0.8729,0.0074,0.0556,0.9541,1.853
16.7,gini,7,64,200,0.9844,0.1274,0.8726,0.0156,0.058,0.9492,1.968
16.8,gini,7,64,200,0.9837,0.095,0.905,0.0163,0.0494,0.9551,1.88
16.9,gini,7,64,200,0.9925,0.1135,0.8865,0.0075,0.0443,0.9635,1.893
16.10,gini,7,64,200,0.9767,0.1279,0.8721,0.0233,0.0651,0.9406,1.855
17.1,gini,7,128,100,0.9756,0.0839,0.9161,0.0244,0.0474,0.954,1.473
17.2,gini,7,128,100,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.847
17.3,gini,7,128,100,0.974,0.094,0.906,0.026,0.0502,0.95,1.556
17.4,gini,7,128,100,0.9844,0.0888,0.9112,0.0156,0.0447,0.9593,1.536
17.5,gini,7,128,100,0.9772,0.0946,0.9054,0.0228,0.0487,0.9527,1.481
17.6,gini,7,128,100,0.9889,0.1278,0.8722,0.0111,0.0578,0.951,1.596
17.7,gini,7,128,100,0.9846,0.1161,0.8839,0.0154,0.0531,0.9528,1.466
17.8,gini,7,128,100,0.9839,0.0847,0.9153,0.0161,0.0447,0.959,1.492
17.9,gini,7,128,100,0.9962,0.1189,0.8811,0.0038,0.0443,0.9656,1.644
17.10,gini,7,128,100,0.9733,0.1131,0.8869,0.0267,0.0605,0.9429,1.511
18.1,gini,7,128,200,0.9757,0.0779,0.9221,0.0243,0.0449,0.956,2.854
18.2,gini,7,128,200,0.9889,0.0818,0.9182,0.0111,0.0372,0.9668,2.73
18.3,gini,7,128,200,0.9739,0.1,0.9,0.0261,0.0526,0.9482,2.509
18.4,gini,7,128,200,0.988,0.1092,0.8908,0.012,0.0518,0.9549,2.712
18.5,gini,7,128,200,0.9733,0.1074,0.8926,0.0267,0.056,0.9455,2.584
18.6,gini,7,128,200,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,2.455
18.7,gini,7,128,200,0.9846,0.1161,0.8839,0.0154,0.0531,0.9528,2.557
18.8,gini,7,128,200,0.9837,0.095,0.905,0.0163,0.0494,0.9551,2.571
18.9,gini,7,128,200,0.9925,0.1135,0.8865,0.0075,0.0443,0.9635,2.639
18.10,gini,7,128,200,0.9731,0.1235,0.8765,0.0269,0.0651,0.9392,2.47
19.1,entropy,5,32,100,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,0.808
19.2,entropy,5,32,100,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,0.894
19.3,entropy,5,32,100,0.9774,0.1053,0.8947,0.0226,0.0526,0.9499,0.851
19.4,entropy,5,32,100,0.9921,0.0983,0.9017,0.0079,0.0447,0.9618,0.793
19.5,entropy,5,32,100,0.9769,0.1126,0.8874,0.0231,0.056,0.9472,0.797
19.6,entropy,5,32,100,0.9925,0.1413,0.8587,0.0075,0.0622,0.9489,0.848
19.7,entropy,5,32,100,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,0.85
19.8,entropy,5,32,100,0.9877,0.0994,0.9006,0.0123,0.0494,0.9562,0.764
19.9,entropy,5,32,100,0.9962,0.131,0.869,0.0038,0.0493,0.962,0.809
19.10,entropy,5,32,100,0.9922,0.12,0.88,0.0078,0.0535,0.9553,0.777
20.1,entropy,5,32,200,0.9755,0.0897,0.9103,0.0245,0.0499,0.9521,1.084
20.2,entropy,5,32,200,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.035
20.3,entropy,5,32,200,0.9774,0.1111,0.8889,0.0226,0.055,0.9481,1.122
20.4,entropy,5,32,200,0.992,0.1136,0.8864,0.008,0.0518,0.9562,1.15
20.5,entropy,5,32,200,0.9769,0.1126,0.8874,0.0231,0.056,0.9472,1.097
20.6,entropy,5,32,200,0.9925,0.1413,0.8587,0.0075,0.0622,0.9489,1.098
20.7,entropy,5,32,200,0.9882,0.1321,0.8679,0.0118,0.058,0.9509,1.119
20.8,entropy,5,32,200,0.9877,0.1044,0.8956,0.0123,0.0518,0.9543,1.41
20.9,entropy,5,32,200,0.9962,0.125,0.875,0.0038,0.0468,0.9638,1.083
20.10,entropy,5,32,200,0.9922,0.12,0.88,0.0078,0.0535,0.9553,1.122
21.1,entropy,5,64,100,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,0.872
21.2,entropy,5,64,100,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,0.883
21.3,entropy,5,64,100,0.9811,0.1046,0.8954,0.0189,0.0502,0.9534,0.943
21.4,entropy,5,64,100,0.996,0.113,0.887,0.004,0.0494,0.9594,0.875
21.5,entropy,5,64,100,0.977,0.1067,0.8933,0.023,0.0535,0.9491,0.93
21.6,entropy,5,64,100,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,0.847
21.7,entropy,5,64,100,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,0.92
21.8,entropy,5,64,100,0.9918,0.0989,0.9011,0.0082,0.0471,0.9592,0.896
21.9,entropy,5,64,100,0.9924,0.1259,0.8741,0.0076,0.0493,0.9599,0.895
21.10,entropy,5,64,100,0.9843,0.1314,0.8686,0.0157,0.0628,0.9452,0.93
22.1,entropy,5,64,200,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,1.237
22.2,entropy,5,64,200,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.344
22.3,entropy,5,64,200,0.9774,0.1053,0.8947,0.0226,0.0526,0.9499,1.53
22.4,entropy,5,64,200,0.992,0.1034,0.8966,0.008,0.0471,0.96,1.217
22.5,entropy,5,64,200,0.9771,0.1007,0.8993,0.0229,0.0511,0.9509,1.38
22.6,entropy,5,64,200,0.9888,0.1421,0.8579,0.0112,0.0644,0.9458,1.286
22.7,entropy,5,64,200,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,1.337
22.8,entropy,5,64,200,0.9917,0.1038,0.8962,0.0083,0.0494,0.9573,1.486
22.9,entropy,5,64,200,0.9962,0.125,0.875,0.0038,0.0468,0.9638,1.27
22.10,entropy,5,64,200,0.9844,0.1264,0.8736,0.0156,0.0605,0.947,1.327
23.1,entropy,5,128,100,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,1.062
23.2,entropy,5,128,100,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.13
23.3,entropy,5,128,100,0.9737,0.1118,0.8882,0.0263,0.0574,0.9446,1.168
23.4,entropy,5,128,100,0.992,0.1034,0.8966,0.008,0.0471,0.96,1.063
23.5,entropy,5,128,100,0.9807,0.1118,0.8882,0.0193,0.0535,0.9508,1.042
23.6,entropy,5,128,100,0.9925,0.1413,0.8587,0.0075,0.0622,0.9489,1.088
23.7,entropy,5,128,100,0.9845,0.1218,0.8782,0.0155,0.0556,0.951,1.103
23.8,entropy,5,128,100,0.9918,0.0989,0.9011,0.0082,0.0471,0.9592,1.124
23.9,entropy,5,128,100,0.9962,0.125,0.875,0.0038,0.0468,0.9638,1.24
23.10,entropy,5,128,100,0.9807,0.117,0.883,0.0193,0.0581,0.9475,1.032
24.1,entropy,5,128,200,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,1.629
24.2,entropy,5,128,200,0.989,0.0759,0.9241,0.011,0.0349,0.9686,1.81
24.3,entropy,5,128,200,0.9774,0.1111,0.8889,0.0226,0.055,0.9481,1.897
24.4,entropy,5,128,200,0.992,0.1034,0.8966,0.008,0.0471,0.96,1.65
24.5,entropy,5,128,200,0.9844,0.1169,0.8831,0.0156,0.0535,0.9525,1.708
24.6,entropy,5,128,200,0.9925,0.1413,0.8587,0.0075,0.0622,0.9489,1.65
24.7,entropy,5,128,200,0.9883,0.1266,0.8734,0.0117,0.0556,0.9527,1.653
24.8,entropy,5,128,200,0.9878,0.0944,0.9056,0.0122,0.0471,0.9581,1.654
24.9,entropy,5,128,200,0.9962,0.125,0.875,0.0038,0.0468,0.9638,1.855
24.10,entropy,5,128,200,0.9767,0.1329,0.8671,0.0233,0.0674,0.9388,1.654
25.1,entropy,6,32,100,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,0.941
25.2,entropy,6,32,100,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,0.943
25.3,entropy,6,32,100,0.9774,0.1053,0.8947,0.0226,0.0526,0.9499,0.935
25.4,entropy,6,32,100,0.9921,0.0983,0.9017,0.0079,0.0447,0.9618,0.989
25.5,entropy,6,32,100,0.9769,0.1126,0.8874,0.0231,0.056,0.9472,0.871
25.6,entropy,6,32,100,0.9889,0.1278,0.8722,0.0111,0.0578,0.951,0.875
25.7,entropy,6,32,100,0.9882,0.1375,0.8625,0.0118,0.0604,0.9491,0.973
25.8,entropy,6,32,100,0.9837,0.1,0.9,0.0163,0.0518,0.9532,0.969
25.9,entropy,6,32,100,0.9962,0.131,0.869,0.0038,0.0493,0.962,0.924
25.10,entropy,6,32,100,0.9922,0.1098,0.8902,0.0078,0.0488,0.9589,0.927
26.1,entropy,6,32,200,0.9794,0.0949,0.9051,0.0206,0.0499,0.9535,1.314
26.2,entropy,6,32,200,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.403
26.3,entropy,6,32,200,0.9774,0.1111,0.8889,0.0226,0.055,0.9481,1.345
26.4,entropy,6,32,200,0.992,0.1034,0.8966,0.008,0.0471,0.96,1.445
26.5,entropy,6,32,200,0.9807,0.1118,0.8882,0.0193,0.0535,0.9508,1.315
26.6,entropy,6,32,200,0.9925,0.1319,0.8681,0.0075,0.0578,0.9524,1.467
26.7,entropy,6,32,200,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,1.322
26.8,entropy,6,32,200,0.9837,0.1,0.9,0.0163,0.0518,0.9532,1.217
26.9,entropy,6,32,200,0.9962,0.1189,0.8811,0.0038,0.0443,0.9656,1.322
26.10,entropy,6,32,200,0.9883,0.1207,0.8793,0.0117,0.0558,0.9521,1.308
27.1,entropy,6,64,100,0.9756,0.0839,0.9161,0.0244,0.0474,0.954,1.043
27.2,entropy,6,64,100,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,1.033
27.3,entropy,6,64,100,0.9774,0.1111,0.8889,0.0226,0.055,0.9481,1.099
27.4,entropy,6,64,100,0.988,0.1092,0.8908,0.012,0.0518,0.9549,0.952
27.5,entropy,6,64,100,0.9732,0.1133,0.8867,0.0268,0.0584,0.9436,1.045
27.6,entropy,6,64,100,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,1.068
27.7,entropy,6,64,100,0.9882,0.1321,0.8679,0.0118,0.058,0.9509,1.004
27.8,entropy,6,64,100,0.9837,0.1,0.9,0.0163,0.0518,0.9532,1.103
27.9,entropy,6,64,100,0.9924,0.1259,0.8741,0.0076,0.0493,0.9599,1.042
27.10,entropy,6,64,100,0.9843,0.1314,0.8686,0.0157,0.0628,0.9452,0.984
28.1,entropy,6,64,200,0.9756,0.0839,0.9161,0.0244,0.0474,0.954,1.545
28.2,entropy,6,64,200,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.624
28.3,entropy,6,64,200,0.9812,0.0987,0.9013,0.0188,0.0478,0.9552,1.619
28.4,entropy,6,64,200,0.9921,0.0983,0.9017,0.0079,0.0447,0.9618,1.663
28.5,entropy,6,64,200,0.9769,0.1126,0.8874,0.0231,0.056,0.9472,1.611
28.6,entropy,6,64,200,0.9888,0.1374,0.8626,0.0112,0.0622,0.9475,1.477
28.7,entropy,6,64,200,0.9882,0.1321,0.8679,0.0118,0.058,0.9509,1.581
28.8,entropy,6,64,200,0.9878,0.0944,0.9056,0.0122,0.0471,0.9581,1.741
28.9,entropy,6,64,200,0.9924,0.1319,0.8681,0.0076,0.0517,0.9581,1.57
28.10,entropy,6,64,200,0.9882,0.1307,0.8693,0.0118,0.0605,0.9484,1.561
29.1,entropy,6,128,100,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,1.343
29.2,entropy,6,128,100,0.9889,0.0818,0.9182,0.0111,0.0372,0.9668,1.518
29.3,entropy,6,128,100,0.9775,0.0993,0.9007,0.0225,0.0502,0.9517,1.327
29.4,entropy,6,128,100,0.9921,0.0877,0.9123,0.0079,0.04,0.9656,1.278
29.5,entropy,6,128,100,0.9769,0.1126,0.8874,0.0231,0.056,0.9472,1.304
29.6,entropy,6,128,100,0.9888,0.1374,0.8626,0.0112,0.0622,0.9475,1.235
29.7,entropy,6,128,100,0.9846,0.1161,0.8839,0.0154,0.0531,0.9528,1.422
29.8,entropy,6,128,100,0.9878,0.0944,0.9056,0.0122,0.0471,0.9581,1.321
29.9,entropy,6,128,100,0.9924,0.1259,0.8741,0.0076,0.0493,0.9599,1.282
29.10,entropy,6,128,100,0.9768,0.1228,0.8772,0.0232,0.0628,0.9424,1.294
30.1,entropy,6,128,200,0.9796,0.0833,0.9167,0.0204,0.0449,0.9574,2.214
30.2,entropy,6,128,200,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,2.13
30.3,entropy,6,128,200,0.9774,0.1053,0.8947,0.0226,0.0526,0.9499,2.137
30.4,entropy,6,128,200,0.992,0.1034,0.8966,0.008,0.0471,0.96,2.127
30.5,entropy,6,128,200,0.9733,0.1074,0.8926,0.0267,0.056,0.9455,2.328
30.6,entropy,6,128,200,0.9888,0.1421,0.8579,0.0112,0.0644,0.9458,2.014
30.7,entropy,6,128,200,0.9845,0.1218,0.8782,0.0155,0.0556,0.951,2.294
30.8,entropy,6,128,200,0.9837,0.095,0.905,0.0163,0.0494,0.9551,2.113
30.9,entropy,6,128,200,0.9962,0.1189,0.8811,0.0038,0.0443,0.9656,2.26
30.10,entropy,6,128,200,0.9767,0.1279,0.8721,0.0233,0.0651,0.9406,2.196
31.1,entropy,7,32,100,0.9797,0.0774,0.9226,0.0203,0.0424,0.9594,1.006
31.2,entropy,7,32,100,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.098
31.3,entropy,7,32,100,0.9739,0.1,0.9,0.0261,0.0526,0.9482,1.057
31.4,entropy,7,32,100,0.9921,0.0877,0.9123,0.0079,0.04,0.9656,1.188
31.5,entropy,7,32,100,0.9769,0.1126,0.8874,0.0231,0.056,0.9472,1.101
31.6,entropy,7,32,100,0.9889,0.1278,0.8722,0.0111,0.0578,0.951,1.004
31.7,entropy,7,32,100,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,1.066
31.8,entropy,7,32,100,0.9878,0.0894,0.9106,0.0122,0.0447,0.9601,1.115
31.9,entropy,7,32,100,0.9962,0.125,0.875,0.0038,0.0468,0.9638,1.048
31.10,entropy,7,32,100,0.9883,0.1156,0.8844,0.0117,0.0535,0.9539,1.179
32.1,entropy,7,32,200,0.9756,0.0839,0.9161,0.0244,0.0474,0.954,1.536
32.2,entropy,7,32,200,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,1.621
32.3,entropy,7,32,200,0.9775,0.0993,0.9007,0.0225,0.0502,0.9517,1.578
32.4,entropy,7,32,200,0.9881,0.0988,0.9012,0.0119,0.0471,0.9587,1.555
32.5,entropy,7,32,200,0.977,0.1067,0.8933,0.023,0.0535,0.9491,1.593
32.6,entropy,7,32,200,0.9926,0.1222,0.8778,0.0074,0.0533,0.9558,1.546
32.7,entropy,7,32,200,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,1.532
32.8,entropy,7,32,200,0.9839,0.0847,0.9153,0.0161,0.0447,0.959,1.522
32.9,entropy,7,32,200,0.9962,0.125,0.875,0.0038,0.0468,0.9638,1.574
32.10,entropy,7,32,200,0.9807,0.117,0.883,0.0193,0.0581,0.9475,1.547
33.1,entropy,7,64,100,0.9755,0.0897,0.9103,0.0245,0.0499,0.9521,1.157
33.2,entropy,7,64,100,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,1.194
33.3,entropy,7,64,100,0.9699,0.1184,0.8816,0.0301,0.0622,0.9392,1.185
33.4,entropy,7,64,100,0.9921,0.0877,0.9123,0.0079,0.04,0.9656,1.131
33.5,entropy,7,64,100,0.9734,0.1014,0.8986,0.0266,0.0535,0.9473,1.223
33.6,entropy,7,64,100,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,1.192
33.7,entropy,7,64,100,0.9846,0.1161,0.8839,0.0154,0.0531,0.9528,1.161
33.8,entropy,7,64,100,0.9879,0.0843,0.9157,0.0121,0.0424,0.962,1.181
33.9,entropy,7,64,100,0.9924,0.1197,0.8803,0.0076,0.0468,0.9617,1.177
33.10,entropy,7,64,100,0.9806,0.1221,0.8779,0.0194,0.0605,0.9457,1.177
34.1,entropy,7,64,200,0.9797,0.0774,0.9226,0.0203,0.0424,0.9594,1.909
34.2,entropy,7,64,200,0.9926,0.0813,0.9187,0.0074,0.0349,0.9702,1.83
34.3,entropy,7,64,200,0.9774,0.1053,0.8947,0.0226,0.0526,0.9499,1.867
34.4,entropy,7,64,200,0.9921,0.093,0.907,0.0079,0.0424,0.9637,1.887
34.5,entropy,7,64,200,0.9771,0.1007,0.8993,0.0229,0.0511,0.9509,1.875
34.6,entropy,7,64,200,0.9926,0.1271,0.8729,0.0074,0.0556,0.9541,1.761
34.7,entropy,7,64,200,0.9844,0.1329,0.8671,0.0156,0.0604,0.9474,1.853
34.8,entropy,7,64,200,0.9838,0.0899,0.9101,0.0162,0.0471,0.9571,2.01
34.9,entropy,7,64,200,0.9924,0.1259,0.8741,0.0076,0.0493,0.9599,1.871
34.10,entropy,7,64,200,0.9769,0.1176,0.8824,0.0231,0.0605,0.9443,1.91
35.1,entropy,7,128,100,0.9758,0.0719,0.9281,0.0242,0.0424,0.958,1.479
35.2,entropy,7,128,100,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.526
35.3,entropy,7,128,100,0.9775,0.0993,0.9007,0.0225,0.0502,0.9517,1.455
35.4,entropy,7,128,100,0.9882,0.0936,0.9064,0.0118,0.0447,0.9605,1.432
35.5,entropy,7,128,100,0.9731,0.1192,0.8808,0.0269,0.0608,0.9418,1.68
35.6,entropy,7,128,100,0.9888,0.1374,0.8626,0.0112,0.0622,0.9475,1.446
35.7,entropy,7,128,100,0.9882,0.1375,0.8625,0.0118,0.0604,0.9491,1.524
35.8,entropy,7,128,100,0.9759,0.0909,0.9091,0.0241,0.0518,0.951,1.53
35.9,entropy,7,128,100,0.9962,0.1127,0.8873,0.0038,0.0419,0.9674,1.591
35.10,entropy,7,128,100,0.9769,0.1176,0.8824,0.0231,0.0605,0.9443,1.472
36.1,entropy,7,128,200,0.9797,0.0774,0.9226,0.0203,0.0424,0.9594,2.444
36.2,entropy,7,128,200,0.9889,0.0818,0.9182,0.0111,0.0372,0.9668,2.811
36.3,entropy,7,128,200,0.974,0.094,0.906,0.026,0.0502,0.95,2.729
36.4,entropy,7,128,200,0.9882,0.0936,0.9064,0.0118,0.0447,0.9605,2.609
36.5,entropy,7,128,200,0.977,0.1067,0.8933,0.023,0.0535,0.9491,2.862
36.6,entropy,7,128,200,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,2.479
36.7,entropy,7,128,200,0.9845,0.1218,0.8782,0.0155,0.0556,0.951,2.609
36.8,entropy,7,128,200,0.9759,0.0909,0.9091,0.0241,0.0518,0.951,2.7
36.9,entropy,7,128,200,0.9962,0.125,0.875,0.0038,0.0468,0.9638,2.578
36.10,entropy,7,128,200,0.977,0.1124,0.8876,0.023,0.0581,0.9461,2.45
#############################
Random_Forest Sklearn: 36 different tests
Iteration,Impurity,Max_Depth,N_Estimators,Max_Features,Sensitivity,Fallout,Specificity,Miss_rate,Test_Error,AUC,Exec_Time
1.1,gini,5,100,auto,0.9757,0.0779,0.9221,0.0243,0.0449,0.956,1.0
1.2,gini,5,100,auto,0.989,0.0759,0.9241,0.011,0.0349,0.9686,0.806
1.3,gini,5,100,auto,0.974,0.094,0.906,0.026,0.0502,0.95,0.832
1.4,gini,5,100,auto,0.9882,0.0882,0.9118,0.0118,0.0424,0.9624,0.832
1.5,gini,5,100,auto,0.9733,0.1074,0.8926,0.0267,0.056,0.9455,0.842
1.6,gini,5,100,auto,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,0.817
1.7,gini,5,100,auto,0.9846,0.1104,0.8896,0.0154,0.0507,0.9547,0.834
1.8,gini,5,100,auto,0.9837,0.1,0.9,0.0163,0.0518,0.9532,0.84
1.9,gini,5,100,auto,0.9962,0.1189,0.8811,0.0038,0.0443,0.9656,0.845
1.10,gini,5,100,auto,0.9769,0.1176,0.8824,0.0231,0.0605,0.9443,0.805
2.1,gini,5,100,sqrt,0.9797,0.0774,0.9226,0.0203,0.0424,0.9594,0.838
2.2,gini,5,100,sqrt,0.989,0.0759,0.9241,0.011,0.0349,0.9686,0.843
2.3,gini,5,100,sqrt,0.9739,0.1,0.9,0.0261,0.0526,0.9482,0.863
2.4,gini,5,100,sqrt,0.9882,0.0936,0.9064,0.0118,0.0447,0.9605,0.835
2.5,gini,5,100,sqrt,0.9697,0.102,0.898,0.0303,0.056,0.9438,0.798
2.6,gini,5,100,sqrt,0.9853,0.1236,0.8764,0.0147,0.0578,0.9496,0.844
2.7,gini,5,100,sqrt,0.9847,0.1046,0.8954,0.0153,0.0483,0.9565,0.84
2.8,gini,5,100,sqrt,0.9798,0.0955,0.9045,0.0202,0.0518,0.9521,0.848
2.9,gini,5,100,sqrt,0.9924,0.1197,0.8803,0.0076,0.0468,0.9617,0.812
2.10,gini,5,100,sqrt,0.977,0.1124,0.8876,0.023,0.0581,0.9461,0.805
3.1,gini,5,100,log2,0.9795,0.0892,0.9108,0.0205,0.0474,0.9554,0.859
3.2,gini,5,100,log2,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,0.83
3.3,gini,5,100,log2,0.9739,0.1,0.9,0.0261,0.0526,0.9482,0.82
3.4,gini,5,100,log2,0.9881,0.0988,0.9012,0.0119,0.0471,0.9587,0.832
3.5,gini,5,100,log2,0.977,0.1067,0.8933,0.023,0.0535,0.9491,0.833
3.6,gini,5,100,log2,0.9888,0.1374,0.8626,0.0112,0.0622,0.9475,0.817
3.7,gini,5,100,log2,0.9883,0.1266,0.8734,0.0117,0.0556,0.9527,0.875
3.8,gini,5,100,log2,0.9837,0.1,0.9,0.0163,0.0518,0.9532,0.821
3.9,gini,5,100,log2,0.9924,0.1259,0.8741,0.0076,0.0493,0.9599,0.822
3.10,gini,5,100,log2,0.9769,0.1176,0.8824,0.0231,0.0605,0.9443,0.803
4.1,gini,5,200,auto,0.9757,0.0779,0.9221,0.0243,0.0449,0.956,1.0
4.2,gini,5,200,auto,0.989,0.0759,0.9241,0.011,0.0349,0.9686,1.033
4.3,gini,5,200,auto,0.9739,0.1,0.9,0.0261,0.0526,0.9482,1.035
4.4,gini,5,200,auto,0.9882,0.0936,0.9064,0.0118,0.0447,0.9605,1.002
4.5,gini,5,200,auto,0.9733,0.1074,0.8926,0.0267,0.056,0.9455,1.0
4.6,gini,5,200,auto,0.9888,0.1421,0.8579,0.0112,0.0644,0.9458,0.989
4.7,gini,5,200,auto,0.9846,0.1104,0.8896,0.0154,0.0507,0.9547,1.01
4.8,gini,5,200,auto,0.9837,0.1,0.9,0.0163,0.0518,0.9532,0.999
4.9,gini,5,200,auto,0.9924,0.1259,0.8741,0.0076,0.0493,0.9599,1.01
4.10,gini,5,200,auto,0.9769,0.1176,0.8824,0.0231,0.0605,0.9443,0.996
5.1,gini,5,200,sqrt,0.9796,0.0833,0.9167,0.0204,0.0449,0.9574,1.035
5.2,gini,5,200,sqrt,0.989,0.0759,0.9241,0.011,0.0349,0.9686,0.968
5.3,gini,5,200,sqrt,0.9738,0.106,0.894,0.0262,0.055,0.9464,1.004
5.4,gini,5,200,sqrt,0.992,0.1034,0.8966,0.008,0.0471,0.96,1.001
5.5,gini,5,200,sqrt,0.9732,0.1133,0.8867,0.0268,0.0584,0.9436,0.991
5.6,gini,5,200,sqrt,0.9888,0.1326,0.8674,0.0112,0.06,0.9492,1.011
5.7,gini,5,200,sqrt,0.9846,0.1104,0.8896,0.0154,0.0507,0.9547,1.004
5.8,gini,5,200,sqrt,0.9878,0.0944,0.9056,0.0122,0.0471,0.9581,1.009
5.9,gini,5,200,sqrt,0.9962,0.125,0.875,0.0038,0.0468,0.9638,0.994
5.10,gini,5,200,sqrt,0.9735,0.1024,0.8976,0.0265,0.0558,0.9465,1.011
6.1,gini,5,200,log2,0.9796,0.0833,0.9167,0.0204,0.0449,0.9574,0.978
6.2,gini,5,200,log2,0.9926,0.0755,0.9245,0.0074,0.0326,0.9719,1.006
6.3,gini,5,200,log2,0.9812,0.0987,0.9013,0.0188,0.0478,0.9552,0.968
6.4,gini,5,200,log2,0.992,0.1034,0.8966,0.008,0.0471,0.96,0.961
